tweet_id,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,tweet_coord,tweet_created,tweet_location,user_timezone,text,target
569843082994315264,1.0,,,Southwest,,geo3689,,0,,2015-02-23 04:55:52 -0800,"Frederick, MD",Atlantic Time (Canada),me on one of your planes thanks for taking me arizona,1
569842095483199488,1.0,Flight Attendant Complaints,1.0,Southwest,,Kateria_Nicole,,0,,2015-02-23 04:51:57 -0800,"Atlanta, GA",Eastern Time (US & Canada),gate agent gave me wrong departure info and caused me to miss my flight and now am on stand by nothappy,2
569840840861839360,0.6920000000000001,,,Southwest,,BitterEnd2013,,0,,2015-02-23 04:46:58 -0800,,,thanks,1
569837786930540545,1.0,Lost Luggage,1.0,Southwest,,Maleus21,,0,,2015-02-23 04:34:50 -0800,Memphis,Central Time (US & Canada),my bag was lost and according to the rep they do not even know where it is please help,2
569834388919328768,0.6923,,0.0,Southwest,,erhone01,,0,,2015-02-23 04:21:19 -0800,,New Caledonia,have sent you dm with the details thanks,1
569832563403051008,0.6694,,,Southwest,,HAPPYGOLFPUG,,0,,2015-02-23 04:14:04 -0800,"Golftown, USA",,thank you for the confirmation maybe people on my flight have directional dislexia,1
569817937131016192,0.7013,,0.0,Southwest,,erhone01,,0,,2015-02-23 03:15:57 -0800,,New Caledonia,got an email confirmation of wifi purchase on recent flight trouble is ve never flown with you ever concerned scam,0
569813808987787264,1.0,Flight Attendant Complaints,0.7113,Southwest,,ranmannokc,,0,,2015-02-23 02:59:33 -0800,Oklahoma City,Central Time (US & Canada),really all other carriers are staffed and you ve got triple looped one and no employees in sight in okc,2
569813138910130176,1.0,,,Southwest,,DontenPhoto,,0,,2015-02-23 02:56:53 -0800,"Englewood, Florida",Eastern Time (US & Canada),flight wn departs enroute to,0
569795913788428288,1.0,Cancelled Flight,1.0,Southwest,,billysharp022,,0,,2015-02-23 01:48:26 -0800,"Effingham, IL",Eastern Time (US & Canada),thank you for cancelled flighting my flight last minute of course to gis now missing one full day of my trip thanks to this,2
569791667827388416,1.0,,,Southwest,,BitterEnd2013,,0,,2015-02-23 01:31:34 -0800,,,are flights going into dallas this morning thanks,0
569779173461336065,1.0,Late Flight,0.6909,Southwest,,jhoblitt,,0,,2015-02-23 00:41:55 -0800,"Tucson, AZ",Arizona,you got me home over an hour and half late flight but at least my baggage was delivered soaking wet,2
569769288174870528,0.6687,,0.0,Southwest,,hckystix,,0,,2015-02-23 00:02:38 -0800,,,had to be stuck in the middle seat,0
569767473525862400,0.6922,,,Southwest,,Immafun12,,0,,2015-02-22 23:55:26 -0800,Oregon,Alaska,destinationdragons scavenger hunt vegas be ready,0
569766956062134272,0.6651,,,Southwest,,slemus12,,0,,2015-02-22 23:53:22 -0800,Georgia,Eastern Time (US & Canada),you know what be beyond awesome pair of tickets to the show in atl girl can dream destinationdragons,1
569757790626906112,1.0,,,Southwest,,hllgruber,,0,"[34.00646846, -118.48131246]",2015-02-22 23:16:57 -0800,,,yes was everything worked out great,1
569752691460706304,0.6779999999999999,,,Southwest,,ttowngolfgal,,0,,2015-02-22 22:56:41 -0800,,Central Time (US & Canada),show me some love and companion flight please and thank you,1
569748667793588224,1.0,Cancelled Flight,1.0,Southwest,,RyanMoore91,,0,,2015-02-22 22:40:42 -0800,"College Park, MD",,cancelled flightled my flight rescheduled to ewk gave me pseudo voucher that directed me to the worst in existence fail,2
569735142564102145,1.0,,,Southwest,,Ryguys0fly,,0,,2015-02-22 21:46:57 -0800,"Washington, DC",,loved it,1
569734069988286464,1.0,Lost Luggage,1.0,Southwest,,RenkCathy,,0,,2015-02-22 21:42:42 -0800,,Central Time (US & Canada),needs to train their employees to be at lease somewhat empathetic when they lose our luggage monika at mwa needs pr lesson,2
569733311595020288,0.6489,,,Southwest,,Rhodabean10,,0,,2015-02-22 21:39:41 -0800,"Atlanta, GA",,am in let do this,0
569731970562961408,1.0,Customer Service Issue,0.6737,Southwest,,intel_jim,,0,,2015-02-22 21:34:21 -0800,"Phoenix, Arizona USA",Arizona,you completely let me down tonight your gate agents ambivalence is just too much how sad for you me,2
569731104070115329,1.0,,,Southwest,,JasmineDT,,1,,2015-02-22 21:30:54 -0800,Washington D.C. ,Eastern Time (US & Canada),you re my early frontrunner for best airline oscars,1
569728621344104448,0.6461,,,Southwest,,Strangeluvcraft,,0,,2015-02-22 21:21:03 -0800,,,kudos to your rep patricia at gate this sunday morning at chicago midway mdw,0
569728483384930304,1.0,Cancelled Flight,1.0,Southwest,,OrygunPride,,0,,2015-02-22 21:20:30 -0800,,,flight cancelled flightled new flight hours late flightr will sleep in airport tonight and cant even give me an boarding group seat thx,2
569727036627034112,1.0,,,Southwest,,Barbee72,,0,,2015-02-22 21:14:45 -0800,,,just reading your boarding policy we re group of travellers with kids ranging from is it possible to sit together,0
569726038932111360,1.0,Late Flight,0.6108,Southwest,,RyanBeydler,,0,,2015-02-22 21:10:47 -0800,Nashville & Memphis,Central Time (US & Canada),you re right do ve been traveling all day and you guys dropped the ball making for long night,2
569720247948861440,1.0,Customer Service Issue,1.0,Southwest,,jparkermastin,,0,,2015-02-22 20:47:46 -0800,,,customer service has been very passive in their response disappointed have only flown sw but am rethinking,2
569716065741045760,1.0,Flight Attendant Complaints,0.6568,Southwest,,wittmania,,0,,2015-02-22 20:31:09 -0800,"Lincoln, NE",Central Time (US & Canada),broke the stroller my wife and baby gate checked they told her it not their problem calling the list preferred line now,2
569715248720007169,1.0,Late Flight,1.0,Southwest,,_ItsMeHollywood,,0,,2015-02-22 20:27:54 -0800,,,is this joke my return flight is delayed too in row new record from you guys,2
569714755838935040,0.6535,Lost Luggage,0.6535,Southwest,,johnmsanchez,,0,,2015-02-22 20:25:57 -0800,"Seattle, WA",Central Time (US & Canada),nbd was able to figure out workaround just wanted to help got my bags less than hours late flightr muchas grassy ass,2
569714651489050624,1.0,Lost Luggage,0.3473,Southwest,,WillBursch,,0,,2015-02-22 20:25:32 -0800,"Aurora, OH",Quito,luggage delivery between am really after was told by midnight multiple times why lie crazy and bad business,2
569713993532600321,0.7066,,0.0,Southwest,,bashomosko,,0,,2015-02-22 20:22:55 -0800,"boulder, co",Pacific Time (US & Canada),thx for the follow up just sent dm,1
569713556935077888,1.0,Customer Service Issue,0.6566,Southwest,,WillBursch,,0,,2015-02-22 20:21:11 -0800,"Aurora, OH",Quito,now do not get the common courtesy of my phone call answered either policy is bad or people should be fired dissaponted,2
569710964712411136,0.6549,,,Southwest,,SarahCalhoon,,0,"[40.76352814, -111.89191896]",2015-02-22 20:10:53 -0800,Minneapolis,Central Time (US & Canada),ty for your consideration,1
569709058636320768,1.0,Lost Luggage,1.0,Southwest,,WillBursch,,0,,2015-02-22 20:03:18 -0800,"Aurora, OH",Quito,apologies are whatever please just deliver the bags like you said you would feel like employees are lying to me,2
569708173831094272,1.0,Customer Service Issue,1.0,Southwest,,WillBursch,,0,,2015-02-22 19:59:47 -0800,"Aurora, OH",Quito,what robot is running this account the same one that does not remember anything they ask same conversation over and over,2
569706320212787200,0.6685,Lost Luggage,0.6685,Southwest,,Court0711,,0,,2015-02-22 19:52:26 -0800,Kansas City,Central Time (US & Canada),it was never really lost it was put on another flight with my knowledge we just were not sure what flight but have it ty,2
569704587315138560,1.0,,,Southwest,,sahandmirza,,0,,2015-02-22 19:45:32 -0800,"San Francisco, CA",,crew of wn san sfo was brilliant rita was hilarious know ve been down on you before but this was great flight,1
569704454376660992,1.0,Can't Tell,0.6667,Southwest,,LukeWyckoff,,0,,2015-02-22 19:45:01 -0800,"Denver, CO",Mountain Time (US & Canada),is not being responding to the athletes notcool southwest,2
569703794453295104,1.0,Customer Service Issue,0.6341,Southwest,,LukeWyckoff,,0,,2015-02-22 19:42:23 -0800,"Denver, CO",Mountain Time (US & Canada),whole family with special olympic athlete here and you can not even call them,2
569703041957564416,1.0,Lost Luggage,1.0,Southwest,,WillBursch,,0,,2015-02-22 19:39:24 -0800,"Aurora, OH",Quito,would really like my baggage from yesterday employees at akron giving me tough time,2
569702019797286913,1.0,,,Southwest,,mmcbride1007,,0,,2015-02-22 19:35:20 -0800,STL,Central Time (US & Canada),thanks very excited to see it,1
569701794714128384,1.0,Customer Service Issue,1.0,Southwest,,zarrylarou,,0,,2015-02-22 19:34:27 -0800,NY,Eastern Time (US & Canada),glad you appreciate it it ll be the last dollar you ever get from me thanks to your wretched customer service,2
569701285588541441,1.0,Bad Flight,0.6762,Southwest,,JaimeMHopkins,,0,,2015-02-22 19:32:25 -0800,Memphis,,waited mins for baggage mdw mem and the in flight service was suspended so no drink,2
569701004188508161,0.7028,,0.0,Southwest,,andrewhyde,,0,,2015-02-22 19:31:18 -0800,Boulder,Central Time (US & Canada),yeah am flight tomorrow going to add min extra because of the roads snow,0
569700277244141568,1.0,,,Southwest,,karlwooldridge,,0,,2015-02-22 19:28:25 -0800,"Forest City, IA",Central Time (US & Canada),thanks for helping my mom after would not let her get on her plane in orlando you re the best customerservice,1
569698892528222208,0.6566,Flight Booking Problems,0.6566,Southwest,,GabiLieberman,,0,,2015-02-22 19:22:55 -0800,Chicago by way of California,Central Time (US & Canada),me again was just trying to rebook fare on wanna get away pricing and it disappeared in time refreshed is this normal,2
569698840149950464,1.0,,,Southwest,,HAPPYGOLFPUG,,0,,2015-02-22 19:22:42 -0800,"Golftown, USA",,know that not everybody on flight can be st time flying but in case it is people in front deplane st not from the back,0
569698589653344256,1.0,,,Southwest,,avarietytea,,0,,2015-02-22 19:21:42 -0800,"Happy Valley, Oregon ",,may have my companion pass please,0
569698044175757312,1.0,,,Southwest,,CeeDeePee,,0,,2015-02-22 19:19:32 -0800,"Kansas City, Missouri",,kudos to the crew of flight to grr for making very special memory for sweet young passenger and her momma well done,1
569697662494121984,0.3437,Flight Booking Problems,0.3437,Southwest,,ClinicPolly,,0,,2015-02-22 19:18:01 -0800,,,thank you uxzj paid for early bird and sat in back,2
569697456536965121,1.0,,,Southwest,,timglomb,,0,"[0.0, 0.0]",2015-02-22 19:17:12 -0800,denver,Mountain Time (US & Canada),all good beers and oscars ar dia,1
569697236982104065,0.633,,,Southwest,,ginareidi,,0,,2015-02-22 19:16:20 -0800,"New York, New York",,yes please companionpass,0
569695695868817410,1.0,longlines,0.6723,Southwest,,joekidd21,,0,"[41.79410567, -87.74243312]",2015-02-22 19:10:12 -0800,,,minute wait for my bags just what needed on sunday night,2
569694343776194560,1.0,,,Southwest,,DavidTresch,,0,,2015-02-22 19:04:50 -0800,"Brentwood, Tennesse, USA",Hawaii,luv my companion pass,1
569693012885770240,1.0,,,Southwest,,andrewhyde,,0,,2015-02-22 18:59:33 -0800,Boulder,Central Time (US & Canada),winter weather for denver extended for tomorrow by chance even to late flightr in the day would be super helpful,0
569692110619877376,1.0,Late Flight,1.0,Southwest,,JoeStew82,,0,,2015-02-22 18:55:58 -0800,Baltimore ,,it ok was supposed to be in california hrs ago,2
569691767953436674,1.0,Customer Service Issue,1.0,Southwest,,GabiLieberman,,0,,2015-02-22 18:54:36 -0800,Chicago by way of California,Central Time (US & Canada),need to cancelled flight one leg of flight but can not seem to do this online been on hold on the phone for minutes any help,2
569691144897953793,1.0,Cancelled Flight,1.0,Southwest,,rwitte42,,0,,2015-02-22 18:52:07 -0800,Colorado,Mountain Time (US & Canada),list preferred den dal flight cancelled flightled min prior to boarding best option was tue afternoon seriously epic fail,2
569690786180132865,0.3469,,0.0,Southwest,,mchlsprr77,,0,,2015-02-22 18:50:42 -0800,west allis,,free tv watching daytona boss,0
569689297084919808,0.7040000000000001,Lost Luggage,0.3627,Southwest,,JoeCal94,,0,,2015-02-22 18:44:47 -0800,Chicago,Central Time (US & Canada),understand but it consistent and been consistent for years it known around the country,2
569689184958595072,1.0,,,Southwest,,UnstoppableMika,,0,,2015-02-22 18:44:20 -0800,Pennsylvania,Atlantic Time (Canada),thank you,1
569688749208178688,0.6452,Lost Luggage,0.6452,Southwest,,ciaobellaxoxo89,,0,,2015-02-22 18:42:36 -0800,,,been dealing with multiple offices for the last days youve completely lost me as customer unless my bag is back to me,2
569688256247427072,1.0,Lost Luggage,1.0,Southwest,,scoobydoo9749,,0,,2015-02-22 18:40:39 -0800,"Tallahassee, FL",America/Chicago,got the call from rdu that my baggage is there except that does not help me bc can not get it until flying back home,2
569687888771706880,1.0,,,Southwest,,dandd53,,0,,2015-02-22 18:39:11 -0800,,Quito,how do get companion pass,0
569687540644642817,0.6549,,0.0,Southwest,,ReneeLomas,,0,,2015-02-22 18:37:48 -0800,Between FL & MN,,especially if it your mom ichangedyourdiaper,0
569686814136467456,1.0,,,Southwest,,drewgotts3,,0,,2015-02-22 18:34:55 -0800,,,how you like the redcarpet treatment,0
569685957437362176,1.0,Customer Service Issue,0.6562,Southwest,,bmeshoulam,,0,,2015-02-22 18:31:31 -0800,"Cambridge, MA",Atlantic Time (Canada),for example can not pay hotel food or transport to alternate city we are flying from or give clear record of alt flight,2
569685746723848193,1.0,,,Southwest,,marlabainbridg1,,0,,2015-02-22 18:30:40 -0800,,,flying out of cun tomorrow to den can change my flight due to the travel advisory,0
569685259412836354,1.0,Customer Service Issue,0.6362,Southwest,,bmeshoulam,,0,,2015-02-22 18:28:44 -0800,"Cambridge, MA",Atlantic Time (Canada),tough can take zero meaningful assistance while stranded for days is another matter looking for signs you care abt cust,2
569684982366666752,1.0,Can't Tell,0.6358,Southwest,,RubberDomme,,0,,2015-02-22 18:27:38 -0800,North New Jersey,Atlantic Time (Canada),do not apologize do something about it words mean nothing actions work eom,2
569684626949718017,1.0,Damaged Luggage,1.0,Southwest,,fancyfrancois,,0,,2015-02-22 18:26:13 -0800,"New York, NY, DC & Maryland",Quito,after an hour and half then it came back damaged not happy,2
569684137755459584,1.0,,,Southwest,,SharkNamedBruce,,0,,2015-02-22 18:24:17 -0800,New England,,how long does it take for my rapid rewards points to be credited to my account,0
569683780593545218,1.0,Customer Service Issue,1.0,Southwest,,MsNamri,,0,,2015-02-22 18:22:52 -0800,"Las Vegas, NV",Pacific Time (US & Canada),why does the customer service have rather inconsistent information,2
569683748901367808,0.7158,,,Southwest,,WalkerAdams1,,0,,2015-02-22 18:22:44 -0800,Kansas City,,we re pulling off the runway now making new friends with seat mates thanks for the response cb,1
569683741779599361,1.0,Customer Service Issue,1.0,Southwest,,horacioguapo,,0,,2015-02-22 18:22:42 -0800,,,but to make us tru to find space in other flights this customer service is as bad as,2
569683334311366656,1.0,Late Flight,0.6392,Southwest,,ShortyGorham,,0,,2015-02-22 18:21:05 -0800,South Texas,,no delay pay for bs ticket you boarded flight early last to board now have middle seat wasted,2
569683240828723201,1.0,Cancelled Flight,0.6823,Southwest,,horacioguapo,,0,,2015-02-22 18:20:43 -0800,,,first you had good idea thatthis would happen and did not cancelled flight it earlier then very amateurish that there was no plan,2
569682747712770048,1.0,Cancelled Flight,1.0,Southwest,,horacioguapo,,0,,2015-02-22 18:18:45 -0800,,,very disappointed in your handling of tonight cancelled flighted dallas flight not that it was cancelled flighted but no contingencies,2
569682422981218304,1.0,,,Southwest,,WalkerAdams1,,0,,2015-02-22 18:17:28 -0800,Kansas City,,it ok southwest is still the best airline around just hate when baggage room runs out my now checked bag has headphones,1
569682325778231297,0.6555,Customer Service Issue,0.3429,Southwest,,AdCarp87,,0,,2015-02-22 18:17:05 -0800,"Chicago, IL",,please start flying to huntsville so never have to fly american airlines again,2
569681392369590272,1.0,,,Southwest,,DontenPhoto,,0,,2015-02-22 18:13:22 -0800,"Englewood, Florida",Eastern Time (US & Canada),flight sw arrives at following flight from,0
569681184898162689,1.0,Can't Tell,0.6742,Southwest,,DobarNik,,0,,2015-02-22 18:12:33 -0800,,,no you are not you just care about mighty dollar,2
569679850773958657,0.6056,,0.0,Southwest,,MsNamri,,0,,2015-02-22 18:07:15 -0800,"Las Vegas, NV",Pacific Time (US & Canada),have child traveling cross country she will be turning in march and cont,0
569678813602418688,1.0,,,Southwest,,redphroggy,,0,,2015-02-22 18:03:07 -0800,,,how do you get one,0
569678562136956928,0.7132,,,Southwest,,momship510,,0,,2015-02-22 18:02:07 -0800,Bristol CT ,,retiring with my hubby and it our th wedding anniversary this year companion pass please,0
569676404893163520,0.6536,,,Southwest,,happygirlvicki,,0,,2015-02-22 17:53:33 -0800,"Omaha, Nebraska",Central Time (US & Canada),beautiful view flying into san jose ca this evening,1
569676204728389632,1.0,,,Southwest,,KortneyTambara,,0,,2015-02-22 17:52:45 -0800,,,thank you swa and shannon for being miracle worker awesome,1
569675861160386560,1.0,Cancelled Flight,1.0,Southwest,,wdmichael3,,0,,2015-02-22 17:51:24 -0800,,Central Time (US & Canada),but expect no help from our flt was canx at the last minute for weather we flew home on weatherless,2
569675668524441600,1.0,,,Southwest,,BradMcMorris,,0,,2015-02-22 17:50:38 -0800,"Colyell, Louisiana",Central Time (US & Canada),want go from new orleans houston see my dad at md anderson can you help me out,0
569675004482351104,0.6667,,,Southwest,,rzif,,0,,2015-02-22 17:47:59 -0800,,Central Time (US & Canada),yes please,1
569674930842775552,1.0,,,Southwest,,briandotcom,,0,,2015-02-22 17:47:42 -0800,UTSA '13,Central Time (US & Canada),changed my flight through st louis thanks for the reply though,1
569674873787658240,0.6732,,,Southwest,,Zbm327,,0,,2015-02-22 17:47:28 -0800,,,flying by myself is getting old,0
569673473607344128,1.0,Customer Service Issue,1.0,Southwest,,KatieRAir,,0,,2015-02-22 17:41:54 -0800,South,Eastern Time (US & Canada),really should not offer sweeps if your link is not going to work,2
569672501753724928,1.0,,,Southwest,,r7lutt,,0,,2015-02-22 17:38:03 -0800,"Arkansas, USA",Central Time (US & Canada),have had companion pass for few years and my wife and use it all the time thanks southwest for making travel easy,1
569672095753502720,1.0,Customer Service Issue,0.6742,Southwest,,ckramer,,0,,2015-02-22 17:36:26 -0800,"Orlando, Florida",Eastern Time (US & Canada),why can we no longer change trips with companion online been doing it for years now get message can not be done online,2
569672091550658560,1.0,Bad Flight,0.66,Southwest,,subzero4534,,0,,2015-02-22 17:36:25 -0800,Brooklyn NY,Central Time (US & Canada),wifi is so slow it totally precludes working on the web will not book swa for business travel wish had not lit on fire,2
569672055471210496,1.0,,,Southwest,,cjgriede454,,0,,2015-02-22 17:36:16 -0800,,,yes please my son lives in nj,0
569671908251213824,0.6314,,,Southwest,,sammijoos,,0,,2015-02-22 17:35:41 -0800,"Ferndale, MI",,companion pass please,0
569671596744380416,1.0,,,Southwest,,MNTmoney91,,0,,2015-02-22 17:34:27 -0800,MINNESOTA,Eastern Time (US & Canada),constantly providing wonderful views and service southwestluv,1
569671454419079169,1.0,Damaged Luggage,1.0,Southwest,,CarolynPerilli,,0,,2015-02-22 17:33:53 -0800,,,everyone deserves red carpet tx until they destroy your luggage only give you voucher like want to fly them again,2
569671200978436096,1.0,Flight Attendant Complaints,1.0,Southwest,,heyashleyglad,,0,,2015-02-22 17:32:52 -0800,,Central Time (US & Canada),staff was overall awful through multiple airports would have switched airlines if another flight was available,2
569670962825846785,1.0,,,Southwest,,_AmandaBrittney,,0,,2015-02-22 17:31:56 -0800,Virginia.,Central Time (US & Canada),lol already am am card member as well too lol enjoy flying with you guys,1
569670904852172800,0.6626,,,Southwest,,TNVOLINFL,,0,,2015-02-22 17:31:42 -0800,,,th anniversary on april th still sweethearts companions lifetime sons families love,1
569670671695011840,0.6801,,0.0,Southwest,,cjkoluch,,0,,2015-02-22 17:30:46 -0800,"Baltimore, MD",Eastern Time (US & Canada),well we all need something to aim for,0
569670402223562752,1.0,,,Southwest,,tranwitte,,0,,2015-02-22 17:29:42 -0800,,,yes please how do we get that companion pass,1
569670081946333184,1.0,Bad Flight,0.6822,Southwest,,defscott627,,0,,2015-02-22 17:28:26 -0800,,Quito,on flight and paid for wifi that can not load website functionally except for your own live streaming unacceptable,2
569669872050765824,1.0,,,Southwest,,Chartchai1983,,0,,2015-02-22 17:27:36 -0800,seattle,Pacific Time (US & Canada),gimme,0
569669629951549440,0.6364,,0.0,Southwest,,bdominguez7,,0,,2015-02-22 17:26:38 -0800,"Belton, Tx",Central Time (US & Canada),flights still going to dal,0
569668913916567552,1.0,Can't Tell,1.0,Southwest,,RameyZafar,,0,,2015-02-22 17:23:47 -0800,,Pacific Time (US & Canada),you ve inspired me to start my own airline to combat your weak ass airline sick of this shit,2
569668883147137024,0.7008,,0.0,Southwest,,lot223,,0,,2015-02-22 17:23:40 -0800,,Central Time (US & Canada),is service to aruba being permanently discontinued in august,0
569668853849919488,0.6349,,,Southwest,,hirammrom,,0,,2015-02-22 17:23:33 -0800,,Central Time (US & Canada),yes please,1
569668792265019392,1.0,,,Southwest,,sheiladunagan,,0,,2015-02-22 17:23:18 -0800,Austin ,Central Time (US & Canada),miss mine terribly for my th anniversary would be amazing it would mean luv is in the air dontmakemebeg,1
569668677731274752,0.6559,,,Southwest,,MrDockery_,,0,,2015-02-22 17:22:51 -0800,,Central Time (US & Canada),heart my cp status sure would be nice to have though,1
569668606142783488,0.667,,,Southwest,,csusanto,,0,,2015-02-22 17:22:34 -0800,SF Bay Area,Pacific Time (US & Canada),redcarpet southwest companion pass would be great,1
569668198389436416,1.0,,,Southwest,,_AmandaBrittney,,0,,2015-02-22 17:20:57 -0800,Virginia.,Central Time (US & Canada),would love great deal from bwi to las memorial day weekend aka my bday weekend,0
569668015047839744,0.6779999999999999,,,Southwest,,nblaschke,,0,,2015-02-22 17:20:13 -0800,"Woodsboro, TX",Central Time (US & Canada),want one,1
569667923326971904,0.6629999999999999,Cancelled Flight,0.6629999999999999,Southwest,,JCRU28,,0,,2015-02-22 17:19:51 -0800,USA,Eastern Time (US & Canada),everyones flights who were cancelled flightled today deserve,2
569667805643034624,0.6459999999999999,,0.0,Southwest,,jpiercyttu,,0,"[33.51750182, -101.90914558]",2015-02-22 17:19:23 -0800,,,companion pass because everyone deserves redcarpet treatment and even if it your mom,1
569667787829809152,0.6709,,,Southwest,,mmuller1,,0,,2015-02-22 17:19:19 -0800,,,sign me up,1
569667638651170816,1.0,,,Southwest,,OneToughShark,,0,,2015-02-22 17:18:43 -0800,,,would love redcarpet treatment,0
569667602148151296,1.0,,,Southwest,,UnstoppableMika,,0,,2015-02-22 17:18:34 -0800,Pennsylvania,Atlantic Time (Canada),how do get my companion pass,0
569667401769459712,1.0,,,Southwest,,lauraannB85,,0,,2015-02-22 17:17:47 -0800,North Carolina,Eastern Time (US & Canada),tell me the secrets to flying high redcarpet,0
569667324879511552,0.6596,,,Southwest,,CommDocPA,,0,,2015-02-22 17:17:28 -0800,,Eastern Time (US & Canada),that would be brighter than all the stars combined on the red carpet tonight,1
569667313609404416,0.6659999999999999,Can't Tell,0.6659999999999999,Southwest,,MrDockery_,,0,,2015-02-22 17:17:26 -0800,,Central Time (US & Canada),how about auto check in for cp holders come on,2
569667246026416130,1.0,,,Southwest,,dgackey,,0,,2015-02-22 17:17:10 -0800,"Austin, TX",Central Time (US & Canada),got mine just in time for the wife and my th anniversary,1
569667238808068098,1.0,,,Southwest,,MarkMais,,0,,2015-02-22 17:17:08 -0800,"Denver, Colorado",Mountain Time (US & Canada),love my companion pass qualified th year hollymais,1
569667173544812546,0.6548,,0.0,Southwest,,thaisayz,,0,,2015-02-22 17:16:52 -0800,USA ,Central Time (US & Canada),where is mines,0
569667075280498688,1.0,,,Southwest,,cvandivere,,0,"[29.65283375, -95.275749]",2015-02-22 17:16:29 -0800,,,continue to be amazed by the amazing customer service thank you swa,1
569667019693359104,1.0,,,Southwest,,lauravelasquez,,3,,2015-02-22 17:16:16 -0800,"Denver, CO",Eastern Time (US & Canada),and how does one obtain this companion pass,0
569666778030346240,0.6535,,,Southwest,,ScottSusman,,0,,2015-02-22 17:15:18 -0800,,Central Time (US & Canada),yes please,1
569666708278878208,1.0,,,Southwest,,FSXPlayer99,,0,,2015-02-22 17:15:01 -0800,México ,Eastern Time (US & Canada),subscribe please,0
569666606424420352,1.0,,,Southwest,,Jeffb2,,0,,2015-02-22 17:14:37 -0800,,,sign me up,1
569666513352806400,0.6633,,,Southwest,,lot223,,0,,2015-02-22 17:14:15 -0800,,Central Time (US & Canada),just got mine now where to go,1
569666470482804737,1.0,Can't Tell,1.0,Southwest,,k_wasie,,0,,2015-02-22 17:14:05 -0800,The happiest place on Earth!,Eastern Time (US & Canada),wifi is the worst investment have ever made,2
569665019899572226,1.0,,,Southwest,,T_Smooth87,,0,,2015-02-22 17:08:19 -0800,Fayette County/Oakland #901,Central Time (US & Canada),can get any help with cancelled flighting my flight reservation,0
569660864653099009,1.0,Cancelled Flight,1.0,Southwest,,rebaabq,,0,,2015-02-22 16:51:48 -0800,,,sitting in newark because flight was cancelled flightled for no apparent reason all was told was sorry after hrs waiting,2
569660698231308290,0.6926,,0.0,Southwest,,arteriesrus,,0,"[40.91509493, -81.4367726]",2015-02-22 16:51:08 -0800,Salt Lake City,Mountain Time (US & Canada),have followed you awaiting your dm,0
569658322732756992,0.7067,,0.0,Southwest,,Ashishwadhwa9,,0,,2015-02-22 16:41:42 -0800,,,dont have atlanta to san fransisco in in the present sale like had in the last sale im looking for return tickets,0
569657389722550272,1.0,Lost Luggage,1.0,Southwest,,jparkermastin,,0,,2015-02-22 16:38:00 -0800,,,could not be bothered to help with my lost my luggage not single helpful employee owner to be found in bwi,2
569655614432915456,1.0,Late Flight,1.0,Southwest,,attra_versiamo,,0,,2015-02-22 16:30:56 -0800,,,seriously four delays only takes minutes to get to vegas from have connecting flight ridiculous,2
569652584761462784,1.0,Lost Luggage,0.6448,Southwest,,ciaobellaxoxo89,,0,,2015-02-22 16:18:54 -0800,,,should get their shit together before they owe my for my bag,2
569651470615887872,1.0,Customer Service Issue,1.0,Southwest,,Techno_Quaya,,0,,2015-02-22 16:14:28 -0800,college,Eastern Time (US & Canada),requested my boarding pass to be texted to me but still have not received it,2
569650294746820609,1.0,Late Flight,1.0,Southwest,,mikeslagle,,0,"[32.73284288, -117.19634507]",2015-02-22 16:09:48 -0800,,Pacific Time (US & Canada),gave you one more try figured you could get hr flight right nope delayed an hr seems to be every time,2
569649779090833408,1.0,Can't Tell,0.6714,Southwest,,CheyHoProblems,,0,,2015-02-22 16:07:45 -0800,,Mountain Time (US & Canada),gonna ignore the fasten seatbelt sign and want to see if ur man enough to do anything about it,2
569649617802891264,1.0,Can't Tell,0.6846,Southwest,,jameswbetts,,0,,2015-02-22 16:07:07 -0800,Sunny Florida,Eastern Time (US & Canada),huge fan and give all too much business so please fix the damn wifi,2
569649277888106496,0.6809,,0.0,Southwest,,courtney_curley,,0,,2015-02-22 16:05:46 -0800,,,got it next time will know about paying extra to make the line,0
569648240150204416,1.0,Customer Service Issue,1.0,Southwest,,arteriesrus,,0,"[40.91497406, -81.43686526]",2015-02-22 16:01:38 -0800,Salt Lake City,Mountain Time (US & Canada),we understand air delays which are out of your control terrible telephone support apps and online access that do not work,2
569646857632096256,0.6592,,,Southwest,,ae4mcae,,0,,2015-02-22 15:56:09 -0800,"Fremont, CA",Pacific Time (US & Canada),flying south by southwest from sjc to sna tiday,0
569644697309872128,0.6406,,0.0,Southwest,,seve12345,,0,,2015-02-22 15:47:33 -0800,,Quito,thanks connection thru nashville have boarding pass get to dallas gate boarding min before flt get end of group,1
569644492040613888,0.6807,,0.0,Southwest,,cyndibrown327,,0,,2015-02-22 15:46:45 -0800,,Eastern Time (US & Canada),weather keeps slowing us down not your fault this is the st time southwest flight of mine was late flight so can not complain,1
569644456376340480,0.6748,,,Southwest,,AuGres_MI,,0,"[42.58417604, -83.1064707]",2015-02-22 15:46:36 -0800,Back in the Mitten,,thanks,1
569644414395486209,1.0,,,Southwest,,TaylorLumsden,,0,,2015-02-22 15:46:26 -0800,"Dallas, Texas",Mountain Time (US & Canada),still planing on flights into dal we are trying to fly in tomorrow from lax,0
